2b.sql,861.1159324645996
10c.sql,8364.008665084839
18a.sql,27322.285652160645
17a.sql,18264.92691040039
33a.sql,451.98917388916016
30b.sql,513.9420032501221
7a.sql,1662.0001792907715
12c.sql,1143.4831619262695
22a.sql,934.5614910125732
11a.sql,56.70619010925293
17a.sql,17643.190622329712
25b.sql,753.3316612243652
11a.sql,56.87665939331055
16b.sql,26196.102619171143
2c.sql,872.8504180908203
26c.sql,61021.037578582764
17a.sql,17225.229024887085
28b.sql,15559.207439422607
5a.sql,453.65381240844727
10a.sql,1347.0642566680908
4c.sql,224.12610054016113
31b.sql,697.2963809967041
1b.sql,4.399299621582031
15a.sql,1019.7279453277588
9b.sql,907.8478813171387
1a.sql,18.462657928466797
13a.sql,4559.9305629730225
13b.sql,2036.2322330474854
6b.sql,408.26988220214844
29a.sql,2733.2029342651367
4c.sql,199.1724967956543
32b.sql,219.1767692565918
26b.sql,34201.37524604797
9c.sql,2161.125898361206
20b.sql,58982.03659057617
27a.sql,148.33331108093262
5c.sql,555.9637546539307
29c.sql,18465.771913528442
6d.sql,8590.68512916565
28a.sql,62790.024757385254
31c.sql,4328.161954879761
11c.sql,490.0064468383789
17b.sql,22127.240896224976
18c.sql,35490.358114242554
12c.sql,1682.0728778839111
17b.sql,14742.039442062378
13b.sql,1681.3890933990479
18a.sql,13603.40666770935
2b.sql,717.118501663208
1d.sql,4.58216667175293
20a.sql,131023.85091781616
16d.sql,2350.5146503448486
17f.sql,16499.802827835083
8c.sql,16656.597137451172
2c.sql,729.2819023132324
29b.sql,3921.7917919158936
15c.sql,1643.3298587799072
32b.sql,244.27103996276855
15b.sql,82.68427848815918
20b.sql,54684.44609642029
fkindexes.sql,-1
2b.sql,672.3670959472656
27b.sql,144.09589767456055
30c.sql,6666.987657546997
6a.sql,52.078962326049805
3c.sql,835.9971046447754
17b.sql,11079.178094863892
11a.sql,53.86686325073242
19c.sql,20477.30326652527
17f.sql,12992.301940917969
16d.sql,1889.2407417297363
8d.sql,3443.605899810791
6e.sql,40.367841720581055
19c.sql,17258.914709091187
2d.sql,754.2569637298584
21a.sql,99.62034225463867
8a.sql,3921.372890472412
23a.sql,-1
17f.sql,14294.234037399292
17d.sql,10435.78815460205
27b.sql,133.99696350097656
17f.sql,13344.617366790771
28b.sql,13806.08081817627
7b.sql,664.3869876861572
21a.sql,131.41226768493652
17a.sql,14127.373456954956
schema.sql,-1
25b.sql,805.6681156158447
13a.sql,5722.632169723511
11c.sql,682.1174621582031
13c.sql,2095.414638519287
2a.sql,1211.4923000335693
4b.sql,191.27416610717773
22a.sql,1364.8853302001953
12a.sql,1190.1524066925049
20b.sql,60184.993267059326
schema.sql,-1
26a.sql,27967.39149093628
9c.sql,2550.076484680176
6c.sql,20.349502563476562
10b.sql,790.1127338409424
32a.sql,19.611358642578125
30c.sql,7177.4890422821045
26b.sql,32500.30779838562
17f.sql,15334.085702896118
2b.sql,771.4705467224121
13c.sql,1682.4917793273926
22b.sql,466.43686294555664
23a.sql,399.5497226715088
9a.sql,751.4610290527344
6e.sql,55.12046813964844
17f.sql,16857.78832435608
25a.sql,8256.714582443237
15d.sql,2223.860263824463
7c.sql,19773.15664291382
6e.sql,58.62545967102051
19a.sql,-1
2b.sql,1085.108995437622
29b.sql,5674.911737442017
15a.sql,1365.056037902832
3a.sql,335.6668949127197
26c.sql,66473.79732131958
3c.sql,647.2311019897461
26a.sql,29742.764472961426
10a.sql,1478.9817333221436
19d.sql,21162.61887550354
10c.sql,16803.68423461914
8b.sql,560.8038902282715
6f.sql,10668.216228485107
5c.sql,745.3296184539795
19b.sql,442.0137405395508
11d.sql,440.9024715423584
6e.sql,43.35904121398926
8d.sql,4900.3589153289795
12c.sql,4071.8185901641846
24a.sql,1015.993595123291
12a.sql,517.7083015441895
3a.sql,274.0902900695801
3b.sql,178.31134796142578
14a.sql,781.4764976501465
23c.sql,1235.8753681182861
27a.sql,242.0828342437744
17f.sql,15457.208633422852
6e.sql,45.022010803222656
22a.sql,981.1186790466309
16d.sql,2078.9127349853516
26c.sql,71098.2015132904
32b.sql,289.40582275390625
16c.sql,3149.562120437622
19b.sql,543.8172817230225
schema.sql,-1
2c.sql,970.294713973999
22c.sql,6652.818441390991
25c.sql,22229.45785522461
13d.sql,7719.424724578857
17a.sql,19557.64889717102
1a.sql,21.94976806640625
28b.sql,18533.84256362915
17b.sql,13832.351207733154
17a.sql,18611.05442047119
12b.sql,9.370565414428711
2a.sql,697.9541778564453
17b.sql,13032.34076499939
7c.sql,16350.974082946777
6c.sql,22.15266227722168
12b.sql,11.749505996704102
17c.sql,12722.843885421753
30a.sql,1878.549575805664
16d.sql,2253.1862258911133
14b.sql,257.82322883605957
8c.sql,18117.640256881714
27c.sql,256.9723129272461
23c.sql,795.3276634216309
4a.sql,213.41514587402344
4c.sql,178.31707000732422
16a.sql,351.32312774658203
13b.sql,1602.2319793701172
22b.sql,438.2951259613037
22a.sql,1052.990436553955
23b.sql,447.94583320617676
32b.sql,229.93016242980957
30b.sql,504.058837890625
