2b.sql,4527.3847579956055
10c.sql,9036.627769470215
18a.sql,24020.206689834595
17a.sql,16740.389347076416
33a.sql,468.0204391479492
30b.sql,532.9649448394775
7a.sql,2520.3795433044434
12c.sql,1796.2305545806885
22a.sql,2414.4346714019775
11a.sql,55.245161056518555
17a.sql,10608.46757888794
25b.sql,846.7013835906982
11a.sql,39.93844985961914
16b.sql,16388.176441192627
2c.sql,424.6089458465576
26c.sql,45704.31900024414
17a.sql,13663.310289382935
28b.sql,12563.517808914185
5a.sql,412.5232696533203
10a.sql,1007.1852207183838
4c.sql,246.7334270477295
31b.sql,693.688154220581
1b.sql,3.7720203399658203
15a.sql,850.9399890899658
9b.sql,827.1744251251221
1a.sql,11.776447296142578
13a.sql,2972.5425243377686
13b.sql,-1
6b.sql,314.27621841430664
29a.sql,3326.932907104492
4c.sql,159.41929817199707
32b.sql,146.83246612548828
26b.sql,22519.57631111145
9c.sql,1620.8102703094482
20b.sql,36347.70226478577
27a.sql,166.45193099975586
5c.sql,404.44397926330566
29c.sql,12245.118141174316
6d.sql,6774.812698364258
28a.sql,40648.45514297485
31c.sql,2615.0946617126465
11c.sql,293.42079162597656
17b.sql,9378.694772720337
18c.sql,16531.99577331543
12c.sql,60.02330780029297
17b.sql,8792.665719985962
13b.sql,999.199628829956
18a.sql,9321.65265083313
2b.sql,590.1718139648438
1d.sql,5.215644836425781
20a.sql,96430.92584609985
16d.sql,1153.4748077392578
17f.sql,9561.181545257568
8c.sql,11168.531656265259
2c.sql,459.08546447753906
29b.sql,2520.2014446258545
15c.sql,600.0192165374756
32b.sql,137.23182678222656
15b.sql,47.072410583496094
20b.sql,38199.92208480835
fkindexes.sql,-1
2b.sql,434.2610836029053
27b.sql,104.28142547607422
30c.sql,3651.3571739196777
6a.sql,30.254364013671875
3c.sql,308.4871768951416
17b.sql,5983.023405075073
11a.sql,35.506486892700195
19c.sql,12644.940376281738
17f.sql,9240.989208221436
16d.sql,1003.9615631103516
8d.sql,689.7764205932617
6e.sql,29.64043617248535
19c.sql,12252.4733543396
2d.sql,569.6427822113037
21a.sql,82.64303207397461
8a.sql,2605.998754501343
23a.sql,229.93087768554688
17f.sql,9953.984498977661
17d.sql,5677.266597747803
27b.sql,99.43175315856934
17f.sql,9300.48394203186
28b.sql,10548.407554626465
7b.sql,306.58626556396484
21a.sql,77.40592956542969
17a.sql,10364.79663848877
schema.sql,-1
25b.sql,352.8015613555908
13a.sql,1078.139066696167
11c.sql,224.35998916625977
13c.sql,946.3741779327393
2a.sql,480.21984100341797
4b.sql,92.41557121276855
22a.sql,582.9663276672363
12a.sql,330.3976058959961
20b.sql,38985.199213027954
schema.sql,-1
26a.sql,18256.50715827942
9c.sql,1037.9996299743652
6c.sql,14.209508895874023
10b.sql,375.8077621459961
32a.sql,13.464927673339844
30c.sql,3996.4895248413086
26b.sql,22566.522121429443
17f.sql,7711.911201477051
2b.sql,430.3748607635498
13c.sql,893.8539028167725
22b.sql,304.1424751281738
23a.sql,227.81014442443848
9a.sql,519.2227363586426
6e.sql,30.185699462890625
17f.sql,10335.76774597168
25a.sql,3307.6846599578857
15d.sql,862.3347282409668
7c.sql,9636.942148208618
6e.sql,29.790163040161133
19a.sql,518.6848640441895
2b.sql,432.58118629455566
29b.sql,3246.4888095855713
15a.sql,757.6074600219727
3a.sql,212.19348907470703
26c.sql,44032.3281288147
3c.sql,399.00827407836914
26a.sql,20248.315572738647
10a.sql,749.9382495880127
19d.sql,11396.329641342163
10c.sql,6396.859884262085
8b.sql,386.25025749206543
6f.sql,5282.780647277832
5c.sql,375.7433891296387
19b.sql,257.9362392425537
11d.sql,195.79458236694336
6e.sql,27.265548706054688
8d.sql,2512.63689994812
12c.sql,1581.7837715148926
24a.sql,687.3915195465088
12a.sql,348.51789474487305
3a.sql,196.55656814575195
3b.sql,119.81487274169922
14a.sql,374.436616897583
23c.sql,436.3994598388672
27a.sql,121.67978286743164
17f.sql,11657.18388557434
